Player,Game,Date,Age,Team,Home,Opposition,Win,Difference,GS,Minutes Played,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
Shaq,1044,10/30/2008,36.6516,PHO,1,NOH,0,-13,1,22.3,3,4,0.75,0,0,,2,5,0.4,2,6,8,0,0,1,2,1,8,6.7
Shaq,1045,11/1/2008,36.6571,PHO,1,POR,1,11,1,30.22,6,8,0.75,0,0,,4,5,0.8,0,8,8,1,1,1,0,3,16,16
Shaq,1046,11/4/2008,36.6653,PHO,0,NJN,1,28,1,23.5,7,8,0.875,0,0,,4,5,0.8,1,5,6,0,1,2,5,3,18,13.2
Shaq,1047,11/5/2008,36.668,PHO,0,IND,1,10,1,11.87,1,2,0.5,0,0,,1,4,0.25,1,5,6,1,0,0,1,4,3,1.1
Shaq,1048,11/8/2008,36.6762,PHO,0,MIL,1,8,1,34.65,12,16,0.75,0,0,,5,9,0.556,4,7,11,4,1,0,2,5,29,25.7
Shaq,1049,11/10/2008,36.6817,PHO,1,MEM,1,5,1,21.52,3,8,0.375,0,0,,3,5,0.6,0,5,5,2,0,0,2,6,9,2.3
Shaq,1050,11/12/2008,36.6872,PHO,1,HOU,0,-12,1,31.85,7,12,0.583,0,0,,4,4,1,7,6,13,3,0,4,2,3,18,20.8
Shaq,1051,11/14/2008,36.6927,PHO,0,SAC,1,2,1,43.22,10,15,0.667,0,0,,9,15,0.6,4,9,13,6,1,1,4,3,29,26.3
Shaq,1052,11/16/2008,36.6982,PHO,1,DET,1,18,1,13.13,6,12,0.5,0,0,,0,3,0,1,1,2,0,0,0,1,3,12,3.6
Shaq,1053,11/17/2008,36.7009,PHO,0,UTA,0,-12,1,31.8,3,11,0.273,0,0,,3,4,0.75,0,1,1,5,0,3,3,4,9,3.4
Shaq,1054,11/20/2008,36.7091,PHO,1,LAL,0,-13,1,26.78,6,12,0.5,0,0,,3,6,0.5,6,3,9,1,0,0,4,3,15,8.4
Shaq,1055,11/22/2008,36.7146,PHO,1,POR,1,10,1,36.25,8,12,0.667,0,0,,3,8,0.375,7,10,17,1,0,2,4,3,19,16.6
Shaq,1056,11/26/2008,36.7255,PHO,0,MIN,1,8,1,33.13,7,13,0.538,0,0,,4,9,0.444,1,9,10,1,1,3,0,3,18,15.7
Shaq,1057,11/28/2008,36.731,PHO,1,MIA,0,-15,1,28.67,6,8,0.75,0,0,,0,0,,4,5,9,0,1,1,1,3,12,12.6
Shaq,1058,11/30/2008,36.7365,PHO,1,NJN,0,-8,1,26.25,4,6,0.667,0,0,,1,3,0.333,1,4,5,1,1,2,2,3,9,7.4
Shaq,1059,12/4/2008,36.7474,PHO,0,DAL,0,-15,1,25.82,1,6,0.167,0,0,,2,2,1,1,4,5,2,1,1,0,2,4,4.4
Shaq,1060,12/6/2008,36.7529,PHO,1,UTA,1,2,1,23.03,5,7,0.714,0,0,,5,6,0.833,2,8,10,1,0,0,0,5,15,14.2
Shaq,1061,12/9/2008,36.7611,PHO,1,MIL,1,15,1,34.05,14,19,0.737,0,0,,7,12,0.583,3,5,8,1,0,3,1,4,35,29.1
Shaq,1062,12/15/2008,36.7775,PHO,1,NYK,1,8,1,34.78,6,12,0.5,0,0,,11,18,0.611,4,8,12,4,0,0,3,4,23,17.6
Shaq,1063,12/18/2008,36.7858,PHO,0,POR,0,-5,1,37.35,7,11,0.636,0,0,,5,7,0.714,3,3,6,2,0,1,3,3,19,14.2
Shaq,1064,12/20/2008,36.7912,PHO,1,DEN,1,7,1,33.05,7,14,0.5,0,0,,5,8,0.625,5,4,9,3,0,1,2,5,19,14.3
Shaq,1065,12/25/2008,36.8049,PHO,1,SAS,0,-1,1,37.55,7,15,0.467,0,0,,9,16,0.563,2,10,12,2,1,4,1,3,23,19.9
Shaq,1066,12/29/2008,36.8159,PHO,0,OKC,1,8,1,31.5,10,12,0.833,0,0,,8,12,0.667,3,9,12,2,0,2,3,2,28,25.8
Shaq,1067,12/30/2008,36.8186,PHO,0,MEM,1,12,1,38.57,8,13,0.615,0,0,,8,10,0.8,3,10,13,1,1,3,4,3,24,21
Shaq,1068,1/2/2009,36.8268,PHO,1,LAC,1,8,1,36.35,6,13,0.462,0,0,,5,8,0.625,1,8,9,1,1,2,2,4,17,11.7
Shaq,1069,1/9/2009,36.846,PHO,1,DAL,1,28,1,26.73,9,15,0.6,0,0,,7,7,1,2,8,10,0,0,2,2,2,25,20.5
Shaq,1070,1/11/2009,36.8515,PHO,0,LAC,1,6,1,37.62,5,11,0.455,0,0,,5,5,1,2,8,10,2,1,2,0,3,15,15.7
Shaq,1071,1/13/2009,36.8569,PHO,1,ATL,1,5,1,39.88,10,17,0.588,0,0,,6,11,0.545,2,8,10,2,0,3,1,3,26,21.2
Shaq,1072,1/16/2009,36.8652,PHO,1,MIN,0,-2,1,32.22,9,13,0.692,0,0,,4,7,0.571,2,9,11,4,1,0,1,5,22,20.2
Shaq,1073,1/18/2009,36.8706,PHO,0,TOR,1,4,1,24.73,6,9,0.667,0,0,,4,4,1,2,2,4,2,0,1,5,6,16,8.8
Shaq,1074,1/19/2009,36.8734,PHO,0,BOS,0,-17,1,30.27,8,13,0.615,0,0,,0,0,,1,10,11,2,0,2,3,2,16,12.8
Shaq,1075,1/21/2009,36.8789,PHO,0,NYK,0,-5,1,37.92,8,16,0.5,0,0,,5,13,0.385,1,11,12,1,0,3,4,4,21,11
Shaq,1076,1/23/2009,36.8843,PHO,0,CHA,0,-22,1,30.15,6,10,0.6,0,0,,8,12,0.667,0,7,7,0,1,1,2,3,20,14.4
Shaq,1077,1/25/2009,36.8898,PHO,0,ATL,1,5,1,38.83,7,9,0.778,0,0,,5,8,0.625,0,11,11,1,1,1,4,5,19,14
Shaq,1078,1/26/2009,36.8925,PHO,0,WAS,1,16,1,36.95,10,14,0.714,0,0,,9,10,0.9,2,6,8,2,1,3,3,3,29,26.3
Shaq,1079,1/29/2009,36.9008,PHO,1,SAS,0,-10,1,34.63,5,14,0.357,0,0,,3,5,0.6,2,4,6,0,0,1,3,5,13,2.7
Shaq,1080,1/31/2009,36.9062,PHO,1,CHI,0,-11,1,35.02,6,11,0.545,0,0,,6,9,0.667,2,6,8,2,0,2,3,6,18,12.1
Shaq,1081,2/2/2009,36.9117,PHO,1,SAC,1,48,1,22.97,4,7,0.571,0,0,,2,6,0.333,4,5,9,3,0,2,3,1,10,9.5
Shaq,1082,2/4/2009,36.9172,PHO,0,GSW,0,-12,1,27.93,8,9,0.889,0,0,,1,2,0.5,3,9,12,1,0,1,0,3,17,18.5
Shaq,1083,2/6/2009,36.9227,PHO,1,GSW,1,10,1,26.48,4,11,0.364,0,0,,4,8,0.5,4,3,7,1,1,0,3,6,12,4.3
Shaq,1084,2/8/2009,36.9281,PHO,0,DET,1,10,1,33.37,7,16,0.438,0,0,,6,8,0.75,5,5,10,0,0,1,2,3,20,13.3
Shaq,1085,2/9/2009,36.9309,PHO,0,PHI,0,-17,1,21.03,3,7,0.429,0,0,,1,4,0.25,4,6,10,1,1,0,3,2,7,4.6
Shaq,1086,2/11/2009,36.9363,PHO,0,CLE,0,-17,1,33.83,5,7,0.714,0,0,,1,1,1,1,5,6,1,1,2,4,2,11,8.6
Shaq,1087,2/17/2009,36.9528,PHO,1,LAC,1,40,1,21.22,6,6,1,0,0,,3,3,1,0,8,8,1,0,0,3,2,15,12.5
Shaq,1088,2/18/2009,36.9555,PHO,0,LAC,1,23,1,25.83,8,10,0.8,0,0,,0,0,,1,5,6,3,0,2,2,3,16,14.7
Shaq,1089,2/20/2009,36.961,PHO,1,OKC,1,22,1,30.6,9,14,0.643,0,0,,4,7,0.571,5,4,9,2,0,1,0,1,22,21
Shaq,1090,2/22/2009,36.9665,PHO,1,BOS,0,-20,1,27.33,7,11,0.636,0,0,,3,6,0.5,0,6,6,0,0,2,2,5,17,10.1
Shaq,1091,2/24/2009,36.9719,PHO,1,CHA,1,10,1,30.03,7,12,0.583,0,0,,6,7,0.857,1,10,11,2,0,3,3,3,20,17
Shaq,1092,2/26/2009,36.9774,PHO,0,LAL,0,-26,1,21.27,3,7,0.429,0,0,,6,7,0.857,2,5,7,0,0,2,2,2,12,9.4
Shaq,1093,2/27/2009,36.9802,PHO,1,TOR,1,20,1,35.13,20,25,0.8,0,0,,5,8,0.625,3,8,11,2,3,1,3,4,45,39.3
Shaq,1094,3/1/2009,36.9856,PHO,1,LAL,1,7,1,35.22,13,18,0.722,0,0,,7,12,0.583,2,5,7,3,0,0,6,6,33,20.2
Shaq,1095,3/3/2009,36.9911,PHO,0,ORL,0,-12,1,35.4,9,13,0.692,0,0,,1,3,0.333,6,5,11,0,3,2,4,4,19,17.2
Shaq,1096,3/4/2009,36.9938,PHO,0,MIA,0,-6,1,30.05,8,13,0.615,0,0,,6,9,0.667,4,4,8,1,2,2,1,6,22,19.6
Shaq,1097,3/6/2009,37,PHO,0,HOU,0,-4,1,36.5,8,12,0.667,0,0,,1,2,0.5,3,2,5,2,1,2,3,4,17,13.3
Shaq,1098,3/8/2009,37.0055,PHO,0,SAS,0,-5,1,30.82,6,16,0.375,0,0,,2,4,0.5,3,2,5,0,1,0,0,4,14,6.5
Shaq,1099,3/10/2009,37.011,PHO,1,DAL,0,-5,1,33.18,9,10,0.9,0,0,,3,7,0.429,1,7,8,1,0,1,2,3,21,17
Shaq,1100,3/12/2009,37.0164,PHO,1,CLE,0,-8,1,25.83,5,6,0.833,0,0,,2,3,0.667,3,4,7,0,0,1,4,6,12,7
Shaq,1101,3/14/2009,37.0219,PHO,1,OKC,1,11,1,24.6,3,7,0.429,0,0,,6,8,0.75,1,3,4,2,2,0,0,4,12,10.9
Shaq,1102,3/15/2009,37.0246,PHO,0,GSW,1,24,1,23.82,11,13,0.846,0,0,,4,9,0.444,1,3,4,2,0,1,2,2,26,20.2
Shaq,1103,3/18/2009,37.0329,PHO,1,PHI,1,10,1,39.32,12,18,0.667,0,0,,2,5,0.4,6,5,11,3,0,3,2,1,26,24.5
Shaq,1104,3/21/2009,37.0411,PHO,1,WAS,1,32,1,23.23,5,10,0.5,0,0,,3,7,0.429,3,7,10,4,0,1,2,3,13,10.9
Shaq,1105,3/23/2009,37.0465,PHO,1,DEN,1,3,1,24.13,6,8,0.75,0,0,,7,8,0.875,3,4,7,2,1,3,2,5,19,19.2
Shaq,1106,3/25/2009,37.052,PHO,1,UTA,1,4,1,34.72,4,8,0.5,0,0,,4,6,0.667,2,10,12,5,0,3,1,3,12,15
Shaq,1107,3/26/2009,37.0548,PHO,0,POR,0,-20,1,25.38,9,14,0.643,0,0,,2,2,1,5,2,7,4,1,0,3,2,20,17.9
Shaq,1108,3/28/2009,37.0602,PHO,0,UTA,0,-5,1,32.55,6,13,0.462,0,0,,4,5,0.8,5,5,10,1,4,0,2,4,16,15
Shaq,1109,3/29/2009,37.063,PHO,0,SAC,0,-8,1,35.05,9,13,0.692,0,1,0,6,15,0.4,3,6,9,3,0,1,2,3,24,18.4
Shaq,1110,4/1/2009,37.0712,PHO,1,HOU,1,5,1,38.38,8,17,0.471,0,0,,6,11,0.545,3,7,10,1,3,2,3,1,22,17.2
Shaq,1111,4/3/2009,37.0767,PHO,1,SAC,1,28,1,23.5,4,4,1,0,0,,3,7,0.429,0,6,6,1,2,3,1,3,11,12.6
Shaq,1112,4/5/2009,37.0821,PHO,0,DAL,0,-24,1,27.07,6,9,0.667,0,0,,2,5,0.4,3,4,7,3,1,0,2,2,14,12.5
Shaq,1113,4/8/2009,37.0903,PHO,0,NOH,1,5,1,36.63,7,10,0.7,0,0,,3,8,0.375,1,10,11,4,0,2,4,1,17,14.3
Shaq,1114,4/10/2009,37.0958,PHO,0,MEM,0,-17,1,17.78,4,9,0.444,0,0,,1,4,0.25,2,1,3,1,2,1,4,3,9,3
Shaq,1115,4/11/2009,37.0986,PHO,0,MIN,1,13,1,18.47,2,7,0.286,0,0,,6,9,0.667,4,6,10,1,0,1,1,2,10,8.9
Shaq,1116,4/13/2009,37.104,PHO,1,MEM,1,9,1,30.22,8,11,0.727,0,0,,3,9,0.333,1,2,3,1,4,1,2,3,19,15.6
Shaq,1117,4/15/2009,37.1095,PHO,1,GSW,1,4,1,31.05,5,9,0.556,0,0,,5,11,0.455,3,3,6,0,0,1,1,4,15,9.4
Shaq,1118,10/27/2009,37.6434,CLE,1,BOS,0,-6,1,28.8,5,11,0.455,0,0,,0,2,0,0,10,10,1,0,1,1,2,10,6.1
Shaq,1119,10/28/2009,37.6461,CLE,0,TOR,0,-10,1,24.98,6,12,0.5,0,0,,0,3,0,4,3,7,0,0,0,1,4,12,5.9
Shaq,1120,10/30/2009,37.6516,CLE,0,MIN,1,17,1,18.9,3,6,0.5,0,0,,0,3,0,1,6,7,3,0,3,3,5,6,3.5
Shaq,1121,10/31/2009,37.6543,CLE,1,CHA,1,11,1,26.73,3,7,0.429,0,0,,2,4,0.5,3,3,6,3,1,2,0,4,8,9.4
Shaq,1122,11/3/2009,37.6626,CLE,1,WAS,1,12,1,28.53,7,9,0.778,0,0,,7,10,0.7,2,6,8,3,0,1,1,4,21,19.7
Shaq,1123,11/5/2009,37.668,CLE,1,CHI,0,-1,1,31.2,7,13,0.538,0,0,,0,0,,0,10,10,1,0,5,3,2,14,11.1
Shaq,1124,11/6/2009,37.6708,CLE,0,NYK,1,9,1,18.83,3,5,0.6,0,0,,1,2,0.5,0,4,4,0,2,0,2,0,7,5.5
Shaq,1125,11/11/2009,37.6845,CLE,0,ORL,1,9,1,19.6,4,8,0.5,0,0,,2,4,0.5,0,5,5,1,0,2,2,5,10,4.8
Shaq,1126,11/12/2009,37.6872,CLE,0,MIA,1,7,1,21.37,4,8,0.5,0,0,,6,10,0.6,0,5,5,3,0,0,0,5,14,10
Shaq,1127,11/27/2009,37.7283,CLE,0,CHA,0,-7,1,30.13,5,11,0.455,0,0,,1,3,0.333,2,6,8,0,0,1,1,3,11,6.2
Shaq,1128,11/28/2009,37.731,CLE,1,DAL,1,16,1,25.3,4,10,0.4,0,0,,1,4,0.25,2,4,6,4,0,0,4,4,9,2.2
Shaq,1129,12/2/2009,37.742,CLE,1,PHO,1,17,1,20.57,5,10,0.5,0,0,,2,5,0.4,4,5,9,2,0,1,2,3,12,9
Shaq,1130,12/4/2009,37.7474,CLE,1,CHI,1,14,1,17.8,4,5,0.8,0,0,,0,5,0,2,5,7,1,0,1,3,1,8,5
Shaq,1131,12/6/2009,37.7529,CLE,0,MIL,1,15,1,15.27,5,9,0.556,0,0,,0,0,,0,1,1,0,0,0,4,4,10,0.4
Shaq,1132,12/8/2009,37.7584,CLE,0,MEM,0,-2,1,30.1,7,13,0.538,0,0,,2,4,0.5,2,4,6,0,1,4,2,5,16,11.3
Shaq,1133,12/9/2009,37.7611,CLE,0,HOU,0,-10,1,22.73,2,8,0.25,0,1,0,3,6,0.5,3,7,10,3,0,0,2,5,7,3.3
Shaq,1134,12/11/2009,37.7666,CLE,1,POR,1,5,1,23.02,5,11,0.455,0,0,,4,4,1,3,8,11,0,0,1,2,1,14,11.1
Shaq,1135,12/13/2009,37.7721,CLE,0,OKC,1,13,1,18.27,2,7,0.286,0,0,,1,2,0.5,1,5,6,2,0,2,3,5,5,0.5
Shaq,1136,12/15/2009,37.7775,CLE,1,NJN,1,10,1,24.9,7,9,0.778,0,0,,2,6,0.333,3,2,5,2,1,3,1,3,16,15.9
Shaq,1137,12/16/2009,37.7803,CLE,0,PHI,1,7,1,27,2,4,0.5,0,0,,6,8,0.75,1,8,9,1,1,1,1,2,10,10.9
Shaq,1138,12/18/2009,37.7858,CLE,1,MIL,1,3,1,17.47,4,6,0.667,0,0,,1,2,0.5,1,5,6,1,0,1,2,2,9,6.8
Shaq,1139,12/20/2009,37.7912,CLE,0,DAL,0,-7,1,17.53,1,7,0.143,0,0,,3,4,0.75,3,5,8,0,0,0,2,3,5,0.5
Shaq,1140,12/21/2009,37.794,CLE,0,PHO,1,18,1,19.18,1,2,0.5,0,0,,1,2,0.5,2,3,5,1,1,1,4,3,3,1.1
Shaq,1141,12/23/2009,37.7995,CLE,0,SAC,1,13,1,21.97,4,7,0.571,0,0,,0,0,,2,6,8,2,0,2,3,4,8,6.1
Shaq,1142,12/25/2009,37.8049,CLE,0,LAL,1,15,1,21.93,5,8,0.625,0,0,,1,4,0.25,2,5,7,0,0,0,0,5,11,7.1
Shaq,1143,12/27/2009,37.8104,CLE,1,HOU,1,25,1,22.48,5,12,0.417,0,0,,3,4,0.75,6,5,11,4,0,1,1,4,13,12.8
Shaq,1144,12/29/2009,37.8159,CLE,0,ATL,1,11,1,25.63,5,7,0.714,0,0,,0,0,,2,6,8,0,0,0,1,2,10,8.5
Shaq,1145,12/30/2009,37.8186,CLE,1,ATL,1,5,1,20.23,4,9,0.444,0,0,,3,8,0.375,2,3,5,3,0,1,2,1,11,7
Shaq,1146,1/2/2010,37.8268,CLE,0,NJN,1,8,1,26.33,4,11,0.364,0,0,,4,7,0.571,3,6,9,1,0,1,3,3,12,5.8
Shaq,1147,1/3/2010,37.8296,CLE,1,CHA,0,-3,1,27,4,5,0.8,0,0,,2,3,0.667,1,6,7,0,0,0,2,2,10,7.4
Shaq,1148,1/6/2010,37.8378,CLE,1,WAS,1,23,1,17.38,6,9,0.667,0,0,,5,7,0.714,1,5,6,1,0,1,2,3,17,12.7
Shaq,1149,1/8/2010,37.8433,CLE,0,DEN,0,-2,1,16.15,4,5,0.8,0,0,,2,4,0.5,2,2,4,2,0,1,2,5,10,7.4
Shaq,1150,1/10/2010,37.8487,CLE,0,POR,1,12,1,24.65,3,4,0.75,0,0,,5,8,0.625,3,8,11,5,0,0,0,2,11,15.4
Shaq,1151,1/11/2010,37.8515,CLE,0,GSW,1,3,1,18.8,5,8,0.625,0,0,,3,5,0.6,0,6,6,0,0,2,3,1,13,8.4
Shaq,1152,1/14/2010,37.8597,CLE,0,UTA,0,-1,1,19.48,2,4,0.5,0,0,,1,2,0.5,0,3,3,0,0,1,4,5,5,-1.8
Shaq,1153,1/16/2010,37.8652,CLE,0,LAC,1,1,1,20.93,3,7,0.429,0,0,,5,6,0.833,1,0,1,2,1,0,0,3,11,8.8
Shaq,1154,1/19/2010,37.8734,CLE,1,TOR,1,8,1,23.85,7,10,0.7,0,0,,2,3,0.667,1,4,5,2,0,0,2,5,16,10.7
Shaq,1155,1/21/2010,37.8789,CLE,1,LAL,1,6,1,28.45,5,9,0.556,0,0,,3,4,0.75,1,5,6,3,1,1,2,3,13,11.1
Shaq,1156,1/23/2010,37.8843,CLE,1,OKC,1,1,1,32.38,8,10,0.8,0,0,,6,15,0.4,1,5,6,3,0,1,2,4,22,16
Shaq,1157,1/25/2010,37.8898,CLE,0,MIA,1,1,1,27.43,9,13,0.692,0,0,,1,4,0.25,1,4,5,2,0,1,4,5,19,10.3
Shaq,1158,1/27/2010,37.8953,CLE,1,MIN,1,14,1,19.05,6,8,0.75,0,0,,1,1,1,1,3,4,4,0,0,3,2,13,10.4
Shaq,1159,1/29/2010,37.9008,CLE,0,IND,1,21,1,24.7,8,10,0.8,0,0,,6,12,0.5,1,7,8,1,0,2,3,2,22,16.9
Shaq,1160,1/31/2010,37.9062,CLE,1,LAC,1,25,1,30.77,7,12,0.583,0,0,,2,2,1,4,8,12,3,0,1,2,4,16,14.8
Shaq,1161,2/2/2010,37.9117,CLE,1,MEM,1,16,1,21.43,6,10,0.6,0,0,,1,4,0.25,2,11,13,2,0,4,2,1,13,13.7
Shaq,1162,2/4/2010,37.9172,CLE,1,MIA,1,16,1,21.42,6,12,0.5,0,0,,1,3,0.333,3,5,8,1,0,0,1,2,13,8.7
Shaq,1163,2/6/2010,37.9227,CLE,1,NYK,1,7,1,25.6,8,13,0.615,0,0,,3,5,0.6,1,0,1,1,1,3,5,0,19,11.8
Shaq,1164,2/9/2010,37.9309,CLE,1,NJN,1,7,1,23.23,3,5,0.6,0,0,,1,2,0.5,1,7,8,5,2,2,1,2,7,12.2
Shaq,1165,2/11/2010,37.9363,CLE,1,ORL,1,9,1,19.45,5,9,0.556,0,0,,0,1,0,3,3,6,0,0,1,2,5,10,5
Shaq,1166,2/18/2010,37.9555,CLE,1,DEN,0,-2,1,30.3,9,15,0.6,0,0,,0,6,0,0,7,7,0,0,1,1,5,18,8.5
Shaq,1167,2/19/2010,37.9582,CLE,0,CHA,0,-17,1,26.9,4,9,0.444,0,0,,2,6,0.333,2,5,7,0,3,2,2,3,10,7.8
Shaq,1168,2/21/2010,37.9637,CLE,0,ORL,0,-6,1,31.1,9,10,0.9,0,0,,2,2,1,3,2,5,1,0,2,2,5,20,17.4
Shaq,1169,2/23/2010,37.9692,CLE,1,NOH,1,10,1,30.78,9,13,0.692,0,0,,2,5,0.4,3,4,7,0,0,1,2,5,20,13.3
Shaq,1170,2/25/2010,37.9747,CLE,0,BOS,1,20,1,12.35,3,8,0.375,0,0,,0,0,,1,1,2,0,0,0,0,1,6,2.2
Shaq,1171,10/26/2010,38.6407,BOS,1,MIA,1,8,1,18.15,3,7,0.429,0,0,,3,8,0.375,2,5,7,0,0,1,1,2,9,5.1
Shaq,1172,10/27/2010,38.6434,BOS,0,CLE,0,-8,1,21.03,3,4,0.75,0,0,,1,2,0.5,0,2,2,3,0,0,2,4,7,4.1
Shaq,1173,10/29/2010,38.6489,BOS,1,NYK,1,4,1,22.53,5,7,0.714,0,0,,0,0,,3,4,7,0,0,0,1,3,10,8.2
Shaq,1174,11/11/2010,38.6845,BOS,0,MIA,1,5,1,21.45,1,4,0.25,0,0,,3,5,0.6,2,5,7,0,1,0,1,5,5,2.7
Shaq,1175,11/13/2010,38.6899,BOS,0,MEM,1,6,1,22.37,7,10,0.7,0,0,,4,5,0.8,2,4,6,0,1,1,4,5,18,11.7
Shaq,1176,11/17/2010,38.7009,BOS,1,WAS,1,31,1,22.37,6,7,0.857,0,0,,1,5,0.2,4,2,6,0,0,0,0,2,13,11.5
Shaq,1177,11/19/2010,38.7064,BOS,1,OKC,0,-5,1,27.87,5,5,1,0,0,,1,2,0.5,0,6,6,1,1,1,2,5,11,9.3
Shaq,1178,11/21/2010,38.7118,BOS,0,TOR,0,-1,1,19.68,2,8,0.25,0,0,,4,4,1,3,2,5,1,0,2,1,6,8,4.6
Shaq,1179,11/22/2010,38.7146,BOS,0,ATL,1,23,1,21.2,6,8,0.75,0,0,,1,2,0.5,3,8,11,2,1,0,1,1,13,14.9
Shaq,1180,11/24/2010,38.7201,BOS,1,NJN,1,6,1,31.62,9,10,0.9,0,0,,7,13,0.538,3,8,11,0,1,0,0,5,25,22.7
Shaq,1181,11/26/2010,38.7255,BOS,1,TOR,1,9,1,22.2,5,5,1,0,0,,6,8,0.75,2,7,9,1,1,2,1,1,16,18.9
Shaq,1182,11/30/2010,38.7365,BOS,0,CLE,1,19,1,22.55,2,5,0.4,0,0,,2,6,0.333,2,5,7,2,1,1,1,2,6,5.9
Shaq,1183,12/1/2010,38.7392,BOS,1,POR,1,4,1,26.4,5,7,0.714,0,0,,4,6,0.667,2,2,4,1,0,1,4,3,14,8.5
Shaq,1184,12/3/2010,38.7447,BOS,1,CHI,1,12,1,19.97,5,6,0.833,0,0,,2,4,0.5,1,4,5,2,0,0,1,6,12,8.9
Shaq,1185,12/5/2010,38.7502,BOS,0,NJN,1,25,1,11.83,1,2,0.5,0,0,,1,1,1,1,3,4,0,0,0,0,0,3,3.6
Shaq,1186,12/8/2010,38.7584,BOS,1,DEN,1,16,1,21.15,3,4,0.75,0,0,,3,6,0.5,2,4,6,0,0,3,2,3,9,7.7
Shaq,1187,12/19/2010,38.7885,BOS,1,IND,1,11,1,20.77,4,8,0.5,0,0,,3,3,1,0,5,5,0,0,0,2,5,11,4.5
Shaq,1188,12/22/2010,38.7967,BOS,1,PHI,1,4,1,27.42,5,8,0.625,0,0,,3,7,0.429,3,6,9,1,1,2,2,3,13,11.6
Shaq,1189,12/25/2010,38.8049,BOS,0,ORL,0,-8,1,12.65,1,3,0.333,0,0,,0,0,,0,1,1,0,1,1,2,6,2,-2.1
Shaq,1190,12/28/2010,38.8131,BOS,0,IND,1,12,1,16.43,2,2,1,0,0,,5,6,0.833,0,2,2,0,0,2,4,6,9,3.6
Shaq,1191,12/29/2010,38.8159,BOS,0,DET,0,-12,1,16.4,2,5,0.4,0,0,,1,2,0.5,0,1,1,0,0,1,2,0,5,0.9
Shaq,1192,12/31/2010,38.8214,BOS,1,NOH,0,-2,1,14.97,4,5,0.8,0,0,,2,3,0.667,0,1,1,0,0,1,3,4,10,4.1
Shaq,1193,1/2/2011,38.8268,BOS,0,TOR,1,14,1,24.33,3,3,1,0,0,,1,5,0.2,0,6,6,0,0,4,1,4,7,6.5
Shaq,1194,1/3/2011,38.8296,BOS,1,MIN,1,3,1,30.33,4,6,0.667,0,0,,1,1,1,0,2,2,1,0,1,1,2,9,6.6
Shaq,1195,1/5/2011,38.835,BOS,1,SAS,1,2,1,20.53,2,3,0.667,0,0,,0,3,0,0,1,1,0,0,1,1,3,4,0.3
Shaq,1196,1/7/2011,38.8405,BOS,1,TOR,1,20,1,20.73,6,9,0.667,0,0,,0,4,0,3,3,6,2,0,0,2,2,12,8.1
Shaq,1197,1/8/2011,38.8433,BOS,0,CHI,0,-11,1,19.5,2,4,0.5,0,0,,1,2,0.5,0,4,4,1,0,2,0,4,5,4.3
Shaq,1198,1/10/2011,38.8487,BOS,1,HOU,0,-6,1,20.58,3,3,1,0,0,,4,4,1,0,2,2,2,0,0,0,1,10,10.7
Shaq,1199,1/12/2011,38.8542,BOS,1,SAC,1,24,1,13.42,1,2,0.5,0,0,,0,0,,1,0,1,1,1,1,3,4,2,-0.5
Shaq,1200,1/14/2011,38.8597,BOS,1,CHA,1,5,1,35.22,10,12,0.833,0,0,,3,3,1,2,3,5,2,0,5,3,4,23,21.2
Shaq,1201,1/17/2011,38.8679,BOS,1,ORL,1,3,1,25.65,5,7,0.714,0,0,,2,2,1,0,2,2,1,1,2,2,5,12,8.8
Shaq,1202,1/19/2011,38.8734,BOS,1,DET,1,4,1,25.02,5,9,0.556,0,0,,2,5,0.4,5,7,12,0,3,2,0,2,12,15.7
Shaq,1203,1/21/2011,38.8789,BOS,1,UTA,1,24,1,6.32,1,1,1,0,0,,0,0,,0,0,0,1,1,0,0,1,2,3
Shaq,1204,1/28/2011,38.898,BOS,0,PHO,0,-17,1,15,2,4,0.5,0,0,,1,2,0.5,0,4,4,1,1,2,0,3,5,5.7
Shaq,1205,1/30/2011,38.9035,BOS,0,LAL,1,13,1,12.7,0,2,0,0,0,,0,0,,2,4,6,0,0,2,2,5,0,-1.4
Shaq,1206,2/1/2011,38.909,BOS,0,SAC,1,5,1,15.78,1,3,0.333,0,0,,1,2,0.5,0,4,4,0,0,1,3,3,3,-1.4
Shaq,1207,4/3/2011,39.0767,BOS,1,DET,1,11,0,5.48,3,3,1,0,0,,0,0,,0,1,1,0,0,0,1,0,6,4.4
